Code,Count,Individual Probability,Cumulative Probability
6642,92,0.00009484360084039678,0.62338018469760358986
6698,92,0.00009484360084039678,0.62347502829844392291
6714,92,0.00009484360084039678,0.62356987189928436699
6781,92,0.00009484360084039678,0.62366471550012470004
6800,92,0.00009484360084039678,0.62375955910096514412
6824,92,0.00009484360084039678,0.62385440270180558819
6825,92,0.00009484360084039678,0.62394924630264592125
6833,92,0.00009484360084039678,0.62404408990348636532
6852,92,0.00009484360084039678,0.62413893350432669838
6879,92,0.00009484360084039678,0.62423377710516714245
6882,92,0.00009484360084039678,0.62432862070600747550
6898,92,0.00009484360084039678,0.62442346430684791958
6907,92,0.00009484360084039678,0.62451830790768836366
6915,92,0.00009484360084039678,0.62461315150852869671
6979,92,0.00009484360084039678,0.62470799510936914078
6991,92,0.00009484360084039678,0.62480283871020947384
7013,92,0.00009484360084039678,0.62489768231104991791
7057,92,0.00009484360084039678,0.62499252591189025097
7082,92,0.00009484360084039678,0.62508736951273069504
7109,92,0.00009484360084039678,0.62518221311357113912
7115,92,0.00009484360084039678,0.62527705671441147217
7132,92,0.00009484360084039678,0.62537190031525191625
7205,92,0.00009484360084039678,0.62546674391609224930
7226,92,0.00009484360084039678,0.62556158751693269338
7239,92,0.00009484360084039678,0.62565643111777302643
7263,92,0.00009484360084039678,0.62575127471861347050
7269,92,0.00009484360084039678,0.62584611831945391458
7364,92,0.00009484360084039678,0.62594096192029424763
7389,92,0.00009484360084039678,0.62603580552113469171
7424,92,0.00009484360084039678,0.62613064912197502476
7433,92,0.00009484360084039678,0.62622549272281546884
7469,92,0.00009484360084039678,0.62632033632365580189
7502,92,0.00009484360084039678,0.62641517992449624597
7521,92,0.00009484360084039678,0.62651002352533669004
7539,92,0.00009484360084039678,0.62660486712617702310
7545,92,0.00009484360084039678,0.62669971072701746717
7558,92,0.00009484360084039678,0.62679455432785780022
7565,92,0.00009484360084039678,0.62688939792869824430
7646,92,0.00009484360084039678,0.62698424152953857735
7665,92,0.00009484360084039678,0.62707908513037902143
7702,92,0.00009484360084039678,0.62717392873121946550
7715,92,0.00009484360084039678,0.62726877233205979856
7723,92,0.00009484360084039678,0.62736361593290024263
7792,92,0.00009484360084039678,0.62745845953374057569
7808,92,0.00009484360084039678,0.62755330313458101976
7823,92,0.00009484360084039678,0.62764814673542135282
7827,92,0.00009484360084039678,0.62774299033626179689
7928,92,0.00009484360084039678,0.62783783393710224097
7929,92,0.00009484360084039678,0.62793267753794257402
7966,92,0.00009484360084039678,0.62802752113878301810
7976,92,0.00009484360084039678,0.62812236473962335115
8024,92,0.00009484360084039678,0.62821720834046379522
8086,92,0.00009484360084039678,0.62831205194130412828
8087,92,0.00009484360084039678,0.62840689554214457235
8105,92,0.00009484360084039678,0.62850173914298501643
8124,92,0.00009484360084039678,0.62859658274382534948
8193,92,0.00009484360084039678,0.62869142634466579356
8213,92,0.00009484360084039678,0.62878626994550612661
8222,92,0.00009484360084039678,0.62888111354634657069
8227,92,0.00009484360084039678,0.62897595714718701476
8281,92,0.00009484360084039678,0.62907080074802734782
8291,92,0.00009484360084039678,0.62916564434886779189
8302,92,0.00009484360084039678,0.62926048794970812494
8382,92,0.00009484360084039678,0.62935533155054856902
8388,92,0.00009484360084039678,0.62945017515138890207
8452,92,0.00009484360084039678,0.62954501875222934615
8518,92,0.00009484360084039678,0.62963986235306979022
8546,92,0.00009484360084039678,0.62973470595391012328
8550,92,0.00009484360084039678,0.62982954955475056735
8563,92,0.00009484360084039678,0.62992439315559090041
8591,92,0.00009484360084039678,0.63001923675643134448
8617,92,0.00009484360084039678,0.63011408035727167753
8690,92,0.00009484360084039678,0.63020892395811212161
8754,92,0.00009484360084039678,0.63030376755895256569
8755,92,0.00009484360084039678,0.63039861115979289874
8766,92,0.00009484360084039678,0.63049345476063334281
8796,92,0.00009484360084039678,0.63058829836147367587
8797,92,0.00009484360084039678,0.63068314196231411994
8817,92,0.00009484360084039678,0.63077798556315445300
8832,92,0.00009484360084039678,0.63087282916399489707
8858,92,0.00009484360084039678,0.63096767276483534115
8883,92,0.00009484360084039678,0.63106251636567567420
8885,92,0.00009484360084039678,0.63115735996651611828
8886,92,0.00009484360084039678,0.63125220356735645133
8928,92,0.00009484360084039678,0.63134704716819689541
8944,92,0.00009484360084039678,0.63144189076903722846
8956,92,0.00009484360084039678,0.63153673436987767253
9062,92,0.00009484360084039678,0.63163157797071811661
9137,92,0.00009484360084039678,0.63172642157155844966
9194,92,0.00009484360084039678,0.63182126517239889374
9210,92,0.00009484360084039678,0.63191610877323922679
9218,92,0.00009484360084039678,0.63201095237407967087
9247,92,0.00009484360084039678,0.63210579597492000392
9252,92,0.00009484360084039678,0.63220063957576044800
9279,92,0.00009484360084039678,0.63229548317660089207
9321,92,0.00009484360084039678,0.63239032677744122513
9324,92,0.00009484360084039678,0.63248517037828166920
9346,92,0.00009484360084039678,0.63258001397912200225
9348,92,0.00009484360084039678,0.63267485757996244633
9366,92,0.00009484360084039678,0.63276970118080277938
9371,92,0.00009484360084039678,0.63286454478164322346
9514,92,0.00009484360084039678,0.63295938838248366753
9586,92,0.00009484360084039678,0.63305423198332400059
9613,92,0.00009484360084039678,0.63314907558416444466
9701,92,0.00009484360084039678,0.63324391918500477772
9733,92,0.00009484360084039678,0.63333876278584522179
9739,92,0.00009484360084039678,0.63343360638668555485
9818,92,0.00009484360084039678,0.63352844998752599892
9836,92,0.00009484360084039678,0.63362329358836644300
9854,92,0.00009484360084039678,0.63371813718920677605
9908,92,0.00009484360084039678,0.63381298079004722013
9950,92,0.00009484360084039678,0.63390782439088755318
9968,92,0.00009484360084039678,0.63400266799172799725
0047,91,0.00009381269213560985,0.63409648068386359476
0054,91,0.00009381269213560985,0.63419029337599919227
0057,91,0.00009381269213560985,0.63428410606813478978
0065,91,0.00009381269213560985,0.63437791876027038729
0067,91,0.00009381269213560985,0.63447173145240598480
0136,91,0.00009381269213560985,0.63456554414454169333
0271,91,0.00009381269213560985,0.63465935683667729084
0278,91,0.00009381269213560985,0.63475316952881288834
0355,91,0.00009381269213560985,0.63484698222094848585
0378,91,0.00009381269213560985,0.63494079491308408336
0400,91,0.00009381269213560985,0.63503460760521968087
0444,91,0.00009381269213560985,0.63512842029735527838
0451,91,0.00009381269213560985,0.63522223298949087589
0454,91,0.00009381269213560985,0.63531604568162647340
0551,91,0.00009381269213560985,0.63540985837376218193
0564,91,0.00009381269213560985,0.63550367106589777944
0732,91,0.00009381269213560985,0.63559748375803337694
0869,91,0.00009381269213560985,0.63569129645016897445
0885,91,0.00009381269213560985,0.63578510914230457196
0891,91,0.00009381269213560985,0.63587892183444016947
0959,91,0.00009381269213560985,0.63597273452657576698
0998,91,0.00009381269213560985,0.63606654721871136449
1658,91,0.00009381269213560985,0.63616035991084696199
1672,91,0.00009381269213560985,0.63625417260298267053
1757,91,0.00009381269213560985,0.63634798529511826803
1791,91,0.00009381269213560985,0.63644179798725386554
2036,91,0.00009381269213560985,0.63653561067938946305
2037,91,0.00009381269213560985,0.63662942337152506056
2041,91,0.00009381269213560985,0.63672323606366065807
2059,91,0.00009381269213560985,0.63681704875579625558
2383,91,0.00009381269213560985,0.63691086144793185309
2598,91,0.00009381269213560985,0.63700467414006745059
2660,91,0.00009381269213560985,0.63709848683220315912
2673,91,0.00009381269213560985,0.63719229952433875663
2675,91,0.00009381269213560985,0.63728611221647435414
2738,91,0.00009381269213560985,0.63737992490860995165
2756,91,0.00009381269213560985,0.63747373760074554916
2769,91,0.00009381269213560985,0.63756755029288114667
2776,91,0.00009381269213560985,0.63766136298501674418
2798,91,0.00009381269213560985,0.63775517567715234168
2838,91,0.00009381269213560985,0.63784898836928793919
2847,91,0.00009381269213560985,0.63794280106142364772
2852,91,0.00009381269213560985,0.63803661375355924523
2884,91,0.00009381269213560985,0.63813042644569484274
2914,91,0.00009381269213560985,0.63822423913783044025
2941,91,0.00009381269213560985,0.63831805182996603776
2942,91,0.00009381269213560985,0.63841186452210163527
2968,91,0.00009381269213560985,0.63850567721423723277
2982,91,0.00009381269213560985,0.63859948990637283028
2984,91,0.00009381269213560985,0.63869330259850842779
3026,91,0.00009381269213560985,0.63878711529064413632
3072,91,0.00009381269213560985,0.63888092798277973383
3077,91,0.00009381269213560985,0.63897474067491533134
3088,91,0.00009381269213560985,0.63906855336705092885
3138,91,0.00009381269213560985,0.63916236605918652636
3178,91,0.00009381269213560985,0.63925617875132212387
3295,91,0.00009381269213560985,0.63934999144345772137
3374,91,0.00009381269213560985,0.63944380413559331888
3385,91,0.00009381269213560985,0.63953761682772891639
3398,91,0.00009381269213560985,0.63963142951986462492
3405,91,0.00009381269213560985,0.63972524221200022243
3532,91,0.00009381269213560985,0.63981905490413581994
3561,91,0.00009381269213560985,0.63991286759627141745
3562,91,0.00009381269213560985,0.64000668028840701496
3601,91,0.00009381269213560985,0.64010049298054261246
3653,91,0.00009381269213560985,0.64019430567267820997
3656,91,0.00009381269213560985,0.64028811836481380748
3717,91,0.00009381269213560985,0.64038193105694940499
3726,91,0.00009381269213560985,0.64047574374908511352
3729,91,0.00009381269213560985,0.64056955644122071103
3740,91,0.00009381269213560985,0.64066336913335630854
3747,91,0.00009381269213560985,0.64075718182549190605
3756,91,0.00009381269213560985,0.64085099451762750355
3757,91,0.00009381269213560985,0.64094480720976310106
3775,91,0.00009381269213560985,0.64103861990189869857
3826,91,0.00009381269213560985,0.64113243259403429608
3835,91,0.00009381269213560985,0.64122624528616989359
3859,91,0.00009381269213560985,0.64132005797830560212
3869,91,0.00009381269213560985,0.64141387067044119963
3880,91,0.00009381269213560985,0.64150768336257679714
3936,91,0.00009381269213560985,0.64160149605471239465
3972,91,0.00009381269213560985,0.64169530874684799215
3990,91,0.00009381269213560985,0.64178912143898358966
3995,91,0.00009381269213560985,0.64188293413111918717
4147,91,0.00009381269213560985,0.64197674682325478468
4257,91,0.00009381269213560985,0.64207055951539038219
4267,91,0.00009381269213560985,0.64216437220752609072
4284,91,0.00009381269213560985,0.64225818489966168823
4290,91,0.00009381269213560985,0.64235199759179728574
4302,91,0.00009381269213560985,0.64244581028393288324
4318,91,0.00009381269213560985,0.64253962297606848075
4319,91,0.00009381269213560985,0.64263343566820407826
4335,91,0.00009381269213560985,0.64272724836033967577
4369,91,0.00009381269213560985,0.64282106105247527328
4427,91,0.00009381269213560985,0.64291487374461087079
4428,91,0.00009381269213560985,0.64300868643674657932
4478,91,0.00009381269213560985,0.64310249912888217683
4492,91,0.00009381269213560985,0.64319631182101777434
4524,91,0.00009381269213560985,0.64329012451315337184
4558,91,0.00009381269213560985,0.64338393720528896935
4599,91,0.00009381269213560985,0.64347774989742456686
4622,91,0.00009381269213560985,0.64357156258956016437
4658,91,0.00009381269213560985,0.64366537528169576188
4715,91,0.00009381269213560985,0.64375918797383135939
4718,91,0.00009381269213560985,0.64385300066596706792
4719,91,0.00009381269213560985,0.64394681335810266543
4732,91,0.00009381269213560985,0.64404062605023826293
4768,91,0.00009381269213560985,0.64413443874237386044
4771,91,0.00009381269213560985,0.64422825143450945795
4801,91,0.00009381269213560985,0.64432206412664505546
4830,91,0.00009381269213560985,0.64441587681878065297
4881,91,0.00009381269213560985,0.64450968951091625048
4895,91,0.00009381269213560985,0.64460350220305184799
4958,91,0.00009381269213560985,0.64469731489518755652
4983,91,0.00009381269213560985,0.64479112758732315402
4997,91,0.00009381269213560985,0.64488494027945875153
5006,91,0.00009381269213560985,0.64497875297159434904
5026,91,0.00009381269213560985,0.64507256566372994655
5043,91,0.00009381269213560985,0.64516637835586554406
5058,91,0.00009381269213560985,0.64526019104800114157
5085,91,0.00009381269213560985,0.64535400374013673908
5087,91,0.00009381269213560985,0.64544781643227233658
5134,91,0.00009381269213560985,0.64554162912440804512
5181,91,0.00009381269213560985,0.64563544181654364262
5219,91,0.00009381269213560985,0.64572925450867924013
5275,91,0.00009381269213560985,0.64582306720081483764
5305,91,0.00009381269213560985,0.64591687989295043515
5323,91,0.00009381269213560985,0.64601069258508603266
5359,91,0.00009381269213560985,0.64610450527722163017
5387,91,0.00009381269213560985,0.64619831796935722767
5436,91,0.00009381269213560985,0.64629213066149282518
5442,91,0.00009381269213560985,0.64638594335362853371
5447,91,0.00009381269213560985,0.64647975604576413122
5450,91,0.00009381269213560985,0.64657356873789972873
5470,91,0.00009381269213560985,0.64666738143003532624
5482,91,0.00009381269213560985,0.64676119412217092375
5492,91,0.00009381269213560985,0.64685500681430652126
5496,91,0.00009381269213560985,0.64694881950644211877
5509,91,0.00009381269213560985,0.64704263219857771627
5519,91,0.00009381269213560985,0.64713644489071331378
5539,91,0.00009381269213560985,0.64723025758284902231
5571,91,0.00009381269213560985,0.64732407027498461982
5592,91,0.00009381269213560985,0.64741788296712021733
5601,91,0.00009381269213560985,0.64751169565925581484
5604,91,0.00009381269213560985,0.64760550835139141235
5613,91,0.00009381269213560985,0.64769932104352700986
5617,91,0.00009381269213560985,0.64779313373566260736
5659,91,0.00009381269213560985,0.64788694642779820487
5708,91,0.00009381269213560985,0.64798075911993380238
5716,91,0.00009381269213560985,0.64807457181206951091
5727,91,0.00009381269213560985,0.64816838450420510842
5762,91,0.00009381269213560985,0.64826219719634070593
5778,91,0.00009381269213560985,0.64835600988847630344
5780,91,0.00009381269213560985,0.64844982258061190095
5782,91,0.00009381269213560985,0.64854363527274749845
5783,91,0.00009381269213560985,0.64863744796488309596
5799,91,0.00009381269213560985,0.64873126065701869347
5801,91,0.00009381269213560985,0.64882507334915429098
5822,91,0.00009381269213560985,0.64891888604128999951
5862,91,0.00009381269213560985,0.64901269873342559702
5863,91,0.00009381269213560985,0.64910651142556119453
5865,91,0.00009381269213560985,0.64920032411769679204
5868,91,0.00009381269213560985,0.64929413680983238955
5897,91,0.00009381269213560985,0.64938794950196798705
5932,91,0.00009381269213560985,0.64948176219410358456
5962,91,0.00009381269213560985,0.64957557488623918207
5990,91,0.00009381269213560985,0.64966938757837477958
6009,91,0.00009381269213560985,0.64976320027051048811
6025,91,0.00009381269213560985,0.64985701296264608562
6027,91,0.00009381269213560985,0.64995082565478168313
6044,91,0.00009381269213560985,0.65004463834691728064
6050,91,0.00009381269213560985,0.65013845103905287814
6104,91,0.00009381269213560985,0.65023226373118847565
6170,91,0.00009381269213560985,0.65032607642332407316
6185,91,0.00009381269213560985,0.65041988911545967067
6221,91,0.00009381269213560985,0.65051370180759526818
6228,91,0.00009381269213560985,0.65060751449973097671
6242,91,0.00009381269213560985,0.65070132719186657422
6270,91,0.00009381269213560985,0.65079513988400217173
6329,91,0.00009381269213560985,0.65088895257613776923
6331,91,0.00009381269213560985,0.65098276526827336674
6345,91,0.00009381269213560985,0.65107657796040896425
6365,91,0.00009381269213560985,0.65117039065254456176
6419,91,0.00009381269213560985,0.65126420334468015927
6460,91,0.00009381269213560985,0.65135801603681575678
6470,91,0.00009381269213560985,0.65145182872895146531
6484,91,0.00009381269213560985,0.65154564142108706282
6514,91,0.00009381269213560985,0.65163945411322266033
6516,91,0.00009381269213560985,0.65173326680535825783
6517,91,0.00009381269213560985,0.65182707949749385534
6534,91,0.00009381269213560985,0.65192089218962945285
6577,91,0.00009381269213560985,0.65201470488176505036
6578,91,0.00009381269213560985,0.65210851757390064787
6582,91,0.00009381269213560985,0.65220233026603624538
6586,91,0.00009381269213560985,0.65229614295817195391
6670,91,0.00009381269213560985,0.65238995565030755142
6762,91,0.00009381269213560985,0.65248376834244314892
6770,91,0.00009381269213560985,0.65257758103457874643
6771,91,0.00009381269213560985,0.65267139372671434394
6870,91,0.00009381269213560985,0.65276520641884994145
6884,91,0.00009381269213560985,0.65285901911098553896
6885,91,0.00009381269213560985,0.65295283180312113647
6889,91,0.00009381269213560985,0.65304664449525673398
6923,91,0.00009381269213560985,0.65314045718739244251
6958,91,0.00009381269213560985,0.65323426987952804001
6965,91,0.00009381269213560985,0.65332808257166363752
7006,91,0.00009381269213560985,0.65342189526379923503
7015,91,0.00009381269213560985,0.65351570795593483254
7025,91,0.00009381269213560985,0.65360952064807043005
7045,91,0.00009381269213560985,0.65370333334020602756
7047,91,0.00009381269213560985,0.65379714603234162507
7145,91,0.00009381269213560985,0.65389095872447722257
7164,91,0.00009381269213560985,0.65398477141661293111
7178,91,0.00009381269213560985,0.65407858410874852861
7212,91,0.00009381269213560985,0.65417239680088412612
7220,91,0.00009381269213560985,0.65426620949301972363
7232,91,0.00009381269213560985,0.65436002218515532114
7234,91,0.00009381269213560985,0.65445383487729091865
7257,91,0.00009381269213560985,0.65454764756942651616
7280,91,0.00009381269213560985,0.65464146026156211366
7282,91,0.00009381269213560985,0.65473527295369771117
7287,91,0.00009381269213560985,0.65482908564583341970
7290,91,0.00009381269213560985,0.65492289833796901721
7335,91,0.00009381269213560985,0.65501671103010461472
7419,91,0.00009381269213560985,0.65511052372224021223
7422,91,0.00009381269213560985,0.65520433641437580974
7423,91,0.00009381269213560985,0.65529814910651140725
7440,91,0.00009381269213560985,0.65539196179864700476
7441,91,0.00009381269213560985,0.65548577449078260226
7455,91,0.00009381269213560985,0.65557958718291819977
7484,91,0.00009381269213560985,0.65567339987505390830
7485,91,0.00009381269213560985,0.65576721256718950581
7505,91,0.00009381269213560985,0.65586102525932510332
7508,91,0.00009381269213560985,0.65595483795146070083
7524,91,0.00009381269213560985,0.65604865064359629834
7536,91,0.00009381269213560985,0.65614246333573189585
7546,91,0.00009381269213560985,0.65623627602786749335
7573,91,0.00009381269213560985,0.65633008872000309086
7586,91,0.00009381269213560985,0.65642390141213868837
7587,91,0.00009381269213560985,0.65651771410427439690
7588,91,0.00009381269213560985,0.65661152679640999441
7623,91,0.00009381269213560985,0.65670533948854559192
7658,91,0.00009381269213560985,0.65679915218068118943
7708,91,0.00009381269213560985,0.65689296487281678694
7781,91,0.00009381269213560985,0.65698677756495238445
7784,91,0.00009381269213560985,0.65708059025708798195
7884,91,0.00009381269213560985,0.65717440294922357946
7919,91,0.00009381269213560985,0.65726821564135928799
7963,91,0.00009381269213560985,0.65736202833349488550
8015,91,0.00009381269213560985,0.65745584102563048301
8046,91,0.00009381269213560985,0.65754965371776608052
8083,91,0.00009381269213560985,0.65764346640990167803
8103,91,0.00009381269213560985,0.65773727910203727554
8114,91,0.00009381269213560985,0.65783109179417287304
8166,91,0.00009381269213560985,0.65792490448630847055
8199,91,0.00009381269213560985,0.65801871717844406806
8245,91,0.00009381269213560985,0.65811252987057977659
8255,91,0.00009381269213560985,0.65820634256271537410
8256,91,0.00009381269213560985,0.65830015525485097161
8267,91,0.00009381269213560985,0.65839396794698656912
8286,91,0.00009381269213560985,0.65848778063912216663
8305,91,0.00009381269213560985,0.65858159333125776413
8317,91,0.00009381269213560985,0.65867540602339336164
8319,91,0.00009381269213560985,0.65876921871552895915
8321,91,0.00009381269213560985,0.65886303140766455666
8325,91,0.00009381269213560985,0.65895684409980026519
8342,91,0.00009381269213560985,0.65905065679193586270
8345,91,0.00009381269213560985,0.65914446948407146021
8402,91,0.00009381269213560985,0.65923828217620705772
8431,91,0.00009381269213560985,0.65933209486834265523
8522,91,0.00009381269213560985,0.65942590756047825273
8532,91,0.00009381269213560985,0.65951972025261385024
8562,91,0.00009381269213560985,0.65961353294474944775
8579,91,0.00009381269213560985,0.65970734563688504526
8632,91,0.00009381269213560985,0.65980115832902075379
8662,91,0.00009381269213560985,0.65989497102115635130
8694,91,0.00009381269213560985,0.65998878371329194881
8769,91,0.00009381269213560985,0.66008259640542754632
8785,91,0.00009381269213560985,0.66017640909756314382
8799,91,0.00009381269213560985,0.66027022178969874133
8825,91,0.00009381269213560985,0.66036403448183433884
8847,91,0.00009381269213560985,0.66045784717396993635
8853,91,0.00009381269213560985,0.66055165986610553386
8868,91,0.00009381269213560985,0.66064547255824124239
8896,91,0.00009381269213560985,0.66073928525037683990
8921,91,0.00009381269213560985,0.66083309794251243741
8937,91,0.00009381269213560985,0.66092691063464803491
8985,91,0.00009381269213560985,0.66102072332678363242
8986,91,0.00009381269213560985,0.66111453601891922993
8999,91,0.00009381269213560985,0.66120834871105482744
9082,91,0.00009381269213560985,0.66130216140319042495
9088,91,0.00009381269213560985,0.66139597409532602246
9102,91,0.00009381269213560985,0.66148978678746173099
9121,91,0.00009381269213560985,0.66158359947959732850
9165,91,0.00009381269213560985,0.66167741217173292601
9216,91,0.00009381269213560985,0.66177122486386852351
9222,91,0.00009381269213560985,0.66186503755600412102
9317,91,0.00009381269213560985,0.66195885024813971853
9368,91,0.00009381269213560985,0.66205266294027531604
9546,91,0.00009381269213560985,0.66214647563241091355
9579,91,0.00009381269213560985,0.66224028832454651106
9588,91,0.00009381269213560985,0.66233410101668221959
9611,91,0.00009381269213560985,0.66242791370881781710
9666,91,0.00009381269213560985,0.66252172640095341460
9685,91,0.00009381269213560985,0.66261553909308901211
9687,91,0.00009381269213560985,0.66270935178522460962
9758,91,0.00009381269213560985,0.66280316447736020713
9774,91,0.00009381269213560985,0.66289697716949580464
9790,91,0.00009381269213560985,0.66299078986163140215
9824,91,0.00009381269213560985,0.66308460255376699966
9831,91,0.00009381269213560985,0.66317841524590270819
9915,91,0.00009381269213560985,0.66327222793803830569
9920,91,0.00009381269213560985,0.66336604063017390320
9921,91,0.00009381269213560985,0.66345985332230950071
9973,91,0.00009381269213560985,0.66355366601444509822
0096,90,0.00009278178343082293,0.66364644779787596018
0170,90,0.00009278178343082293,0.66373922958130671113
0174,90,0.00009278178343082293,0.66383201136473757309
0239,90,0.00009278178343082293,0.66392479314816843505
0267,90,0.00009278178343082293,0.66401757493159918599
0281,90,0.00009278178343082293,0.66411035671503004796
0286,90,0.00009278178343082293,0.66420313849846079890
0350,90,0.00009278178343082293,0.66429592028189166086
0365,90,0.00009278178343082293,0.66438870206532252283
0476,90,0.00009278178343082293,0.66448148384875327377
0478,90,0.00009278178343082293,0.66457426563218413573
0487,90,0.00009278178343082293,0.66466704741561499770
0488,90,0.00009278178343082293,0.66475982919904574864
0495,90,0.00009278178343082293,0.66485261098247661060
0542,90,0.00009278178343082293,0.66494539276590747257
0546,90,0.00009278178343082293,0.66503817454933822351
0569,90,0.00009278178343082293,0.66513095633276908547
0576,90,0.00009278178343082293,0.66522373811619994743
0600,90,0.00009278178343082293,0.66531651989963069838
0653,90,0.00009278178343082293,0.66540930168306156034
0654,90,0.00009278178343082293,0.66550208346649242230
0657,90,0.00009278178343082293,0.66559486524992317324
0683,90,0.00009278178343082293,0.66568764703335403521
0750,90,0.00009278178343082293,0.66578042881678489717
0771,90,0.00009278178343082293,0.66587321060021564811
0973,90,0.00009278178343082293,0.66596599238364651008
1639,90,0.00009278178343082293,0.66605877416707726102
1758,90,0.00009278178343082293,0.66615155595050812298
1779,90,0.00009278178343082293,0.66624433773393898495
1868,90,0.00009278178343082293,0.66633711951736973589
2062,90,0.00009278178343082293,0.66642990130080059785
2073,90,0.00009278178343082293,0.66652268308423145982
2083,90,0.00009278178343082293,0.66661546486766221076
2191,90,0.00009278178343082293,0.66670824665109307272
2372,90,0.00009278178343082293,0.66680102843452393468
2393,90,0.00009278178343082293,0.66689381021795468563
2549,90,0.00009278178343082293,0.66698659200138554759
2559,90,0.00009278178343082293,0.66707937378481640955
2592,90,0.00009278178343082293,0.66717215556824716050
2596,90,0.00009278178343082293,0.66726493735167802246
2619,90,0.00009278178343082293,0.66735771913510888442
2683,90,0.00009278178343082293,0.66745050091853963536
2695,90,0.00009278178343082293,0.66754328270197049733
2739,90,0.00009278178343082293,0.66763606448540124827
2745,90,0.00009278178343082293,0.66772884626883211023
2751,90,0.00009278178343082293,0.66782162805226297220
2760,90,0.00009278178343082293,0.66791440983569372314
2763,90,0.00009278178343082293,0.66800719161912458510
2849,90,0.00009278178343082293,0.66809997340255544707
2959,90,0.00009278178343082293,0.66819275518598619801
2960,90,0.00009278178343082293,0.66828553696941705997
2965,90,0.00009278178343082293,0.66837831875284792194
2973,90,0.00009278178343082293,0.66847110053627867288
2989,90,0.00009278178343082293,0.66856388231970953484
3029,90,0.00009278178343082293,0.66865666410314039680
3058,90,0.00009278178343082293,0.66874944588657114775
3062,90,0.00009278178343082293,0.66884222767000200971
3069,90,0.00009278178343082293,0.66893500945343287167
3096,90,0.00009278178343082293,0.66902779123686362261
3151,90,0.00009278178343082293,0.66912057302029448458
3173,90,0.00009278178343082293,0.66921335480372534654
3181,90,0.00009278178343082293,0.66930613658715609748
3192,90,0.00009278178343082293,0.66939891837058695945
3229,90,0.00009278178343082293,0.66949170015401771039
3275,90,0.00009278178343082293,0.66958448193744857235
3289,90,0.00009278178343082293,0.66967726372087943432
3382,90,0.00009278178343082293,0.66977004550431018526
3387,90,0.00009278178343082293,0.66986282728774104722
3389,90,0.00009278178343082293,0.66995560907117190919
3390,90,0.00009278178343082293,0.67004839085460266013
3418,90,0.00009278178343082293,0.67014117263803352209
3447,90,0.00009278178343082293,0.67023395442146438405
3470,90,0.00009278178343082293,0.67032673620489513500
3484,90,0.00009278178343082293,0.67041951798832599696
3540,90,0.00009278178343082293,0.67051229977175685892
3599,90,0.00009278178343082293,0.67060508155518760987
3609,90,0.00009278178343082293,0.67069786333861847183
3617,90,0.00009278178343082293,0.67079064512204933379
3634,90,0.00009278178343082293,0.67088342690548008473
3661,90,0.00009278178343082293,0.67097620868891094670
3668,90,0.00009278178343082293,0.67106899047234169764
3689,90,0.00009278178343082293,0.67116177225577255960
3705,90,0.00009278178343082293,0.67125455403920342157
3716,90,0.00009278178343082293,0.67134733582263417251
3725,90,0.00009278178343082293,0.67144011760606503447
3741,90,0.00009278178343082293,0.67153289938949589644
3746,90,0.00009278178343082293,0.67162568117292664738
3748,90,0.00009278178343082293,0.67171846295635750934
3848,90,0.00009278178343082293,0.67181124473978837131
3865,90,0.00009278178343082293,0.67190402652321912225
3915,90,0.00009278178343082293,0.67199680830664998421
3919,90,0.00009278178343082293,0.67208959009008084617
3984,90,0.00009278178343082293,0.67218237187351159712
3987,90,0.00009278178343082293,0.67227515365694245908
3994,90,0.00009278178343082293,0.67236793544037332104
4009,90,0.00009278178343082293,0.67246071722380407198
4018,90,0.00009278178343082293,0.67255349900723493395
4025,90,0.00009278178343082293,0.67264628079066568489
4039,90,0.00009278178343082293,0.67273906257409654685
4059,90,0.00009278178343082293,0.67283184435752740882
4066,90,0.00009278178343082293,0.67292462614095815976
4148,90,0.00009278178343082293,0.67301740792438902172
4163,90,0.00009278178343082293,0.67311018970781988369
4187,90,0.00009278178343082293,0.67320297149125063463
4194,90,0.00009278178343082293,0.67329575327468149659
4217,90,0.00009278178343082293,0.67338853505811235856
4249,90,0.00009278178343082293,0.67348131684154310950
4259,90,0.00009278178343082293,0.67357409862497397146
4264,90,0.00009278178343082293,0.67366688040840483342
4280,90,0.00009278178343082293,0.67375966219183558437
4282,90,0.00009278178343082293,0.67385244397526644633
4308,90,0.00009278178343082293,0.67394522575869730829
4326,90,0.00009278178343082293,0.67403800754212805924
4330,90,0.00009278178343082293,0.67413078932555892120
4350,90,0.00009278178343082293,0.67422357110898978316
4363,90,0.00009278178343082293,0.67431635289242053410
4387,90,0.00009278178343082293,0.67440913467585139607
4447,90,0.00009278178343082293,0.67450191645928214701
4461,90,0.00009278178343082293,0.67459469824271300897
4490,90,0.00009278178343082293,0.67468748002614387094
4528,90,0.00009278178343082293,0.67478026180957462188
4573,90,0.00009278178343082293,0.67487304359300548384
4581,90,0.00009278178343082293,0.67496582537643634581
4583,90,0.00009278178343082293,0.67505860715986709675
4593,90,0.00009278178343082293,0.67515138894329795871
4596,90,0.00009278178343082293,0.67524417072672882068
4637,90,0.00009278178343082293,0.67533695251015957162
4644,90,0.00009278178343082293,0.67542973429359043358
4665,90,0.00009278178343082293,0.67552251607702129554
4673,90,0.00009278178343082293,0.67561529786045204649
4677,90,0.00009278178343082293,0.67570807964388290845
